{0 0.352286,1 35,2 -1}
{0 0.246438,1 29,2 -1}
{0 0.304335,1 23,2 -1}
{0 0.269327,1 32,2 -1}
{0 0.228725,1 24,2 -1}
{0 0.383765,1 18,2 -1}
{0 0.158186,1 29,2 -1}
{0 0.228509,1 24,2 -1}
{0 0.247617,1 33,2 -1}
{0 0.048358,1 2,2 -1}
{0 0.259556,1 27,2 -1}
{0 0.218637,1 26,2 -1}
{0 0.366125,1 32}
{0 0.090096,1 10,2 -1}
{0 0.301216,1 28,2 -1}
{0 0.025848,1 2,2 -1}
{0 0.304208,1 9,2 -1}
{0 0.176244,1 25,2 -1}
{0 0.25542,1 17,2 -1}
{0 0.256599,1 28,2 -1}
{0 0.213559,1 29,2 -1}
{0 0.238761,1 8,2 -1}
{0 0.238048,1 17,2 -1}
{0 0.093143,1 13,2 -1}
{0 0.298346,1 15,2 -1}
{0 0.132985,1 3,2 -1}
{0 0.207405,1 29,2 -1}
{0 0.220611,1 20,2 -1}
{0 0.130088,1 27,2 -1}
{0 0.241684,1 25,2 -1}
{0 0.280534,1 17,2 -1}
{0 0.384242,1 22,2 -1}
{0 0.128442,1 23,2 -1}
{0 0.273352,1 31,2 -1}
{0 0.185165,1 26,2 -1}
{0 0.319739,1 35,2 -1}
{0 0.073576,1 15,2 -1}
{0 0.309315,1 22,2 -1}
{0 0.214186,1 26,2 -1}
{0 0.186825,1 5,2 -1}
{0 0.32904,1 29,2 -1}
{0 0.129266,1 27,2 -1}
{0 0.229484,1 15,2 -1}
{0 0.272018,1 32,2 -1}
{0 0.257189,1 15,2 -1}
{0 0.134121,1 6,2 -1}
{0 0.208056,1 35,2 -1}
{0 0.226128,1 26,2 -1}
{0 0.357776,1 23,2 -1}
{0 0.22157,1 21,2 -1}
{0 0.104571,1 19,2 -1}
{0 0.21412,1 20,2 -1}
{0 0.316643,1 6,2 -1}
{0 0.026954,1 4,2 -1}
{0 0.119549,1 4,2 -1}
{0 0.323176,1 26,2 -1}
{0 0.287699,1 27,2 -1}
{0 0.205014,1 17,2 -1}
{0 0.08219,1 2,2 -1}
{0 0.098011,1 3,2 -1}
{0 0.019124,1 1,2 -1}
{0 0.088388,1 1,2 -1}
{0 0.025196,1 2,2 -1}
{0 0.032532,1 2,2 -1}
{0 0.076616,1 3,2 -1}
{0 0.087039,1 1,2 -1}
{0 0.116824,1 2,2 -1}
{2 -1}
{0 0.04994,1 2,2 -1}
{0 0.009247,1 1,2 -1}
{0 0.107607,1 4,2 -1}
{0 0.095924,1 2,2 -1}
{0 0.087275,1 2,2 -1}
{0 0.165957,1 4,2 -1}
{0 0.094491,1 1,2 -1}
{0 0.025384,1 1,2 -1}
{0 0.064867,1 5,2 -1}
{0 0.06455,1 1,2 -1}
{0 0.069109,1 3,2 -1}
{0 0.083624,1 2,2 -1}
{0 0.064718,1 2,2 -1}
{0 0.092915,1 5,2 -1}
{0 0.03598,1 3,2 -1}
{0 0.101306,1 2,2 -1}
{0 0.055732,1 5,2 -1}
{0 0.060967,1 3,2 -1}
{0 0.020872,1 2,2 -1}
{0 0.011307,1 3,2 -1}
{0 0.045739,1 2,2 -1}
{0 0.070627,1 4,2 -1}
{2 -1}
{0 0.113293,1 2,2 -1}
{0 0.075628,1 4,2 -1}
{0 0.082964,1 2,2 -1}
{0 0.069338,1 2}
{0 0.081826,1 3,2 -1}
{2 -1}
{2 -1}
{0 0.041775,1 3,2 -1}
{0 0.049143,1 3,2 -1}
{0 0.054737,1 2,2 -1}
{0 0.05429,1 3,2 -1}
{0 0.053166,1 1,2 -1}
{0 0.058446,1 2,2 -1}
{0 0.138719,1 3,2 -1}
{0 0.050337,1 1,2 -1}
{2 -1}
{0 0.027899,1 3,2 -1}
{0 0.132977,1 2,2 -1}
{0 0.115913,1 3,2 -1}
{0 0.044469,1 3,2 -1}
{0 0.049622,1 1,2 -1}
{0 0.144559,1 3,2 -1}
{0 0.014352,1 2,2 -1}
{0 0.086681,1 3,2 -1}
{0 0.019898,1 2,2 -1}
{0 0.079127,1 4,2 -1}
{0 0.017832,1 2,2 -1}
{0 0.025814,1 2,2 -1}
{0 0.04803,1 2,2 -1}
{0 0.058124,1 1,2 -1}
{0 0.091963,1 2,2 -1}
{0 0.049391,1 2,2 -1}
{0 0.074569,1 1,2 -1}
{0 0.086508,1 4,2 -1}
{0 0.142451,1 3,2 -1}
{0 0.049029,1 1,2 -1}
{0 0.094122,1 3,2 -1}
{0 0.047527,1 2,2 -1}
{0 0.097557,1 2,2 -1}
{0 0.06663,1 2,2 -1}
{0 0.003257,1 2,2 -1}
{0 0.044942,1 2,2 -1}
{2 -1}
{0 0.024633,1 1,2 -1}
{0 0.047246,1 1,2 -1}
{0 0.091815,1 2,2 -1}
{0 0.075122,1 2,2 -1}
{0 0.168706,1 2,2 -1}
{0 0.179941,1 21,2 -1}
{0 0.164694,1 25,2 -1}
{0 0.226739,1 20,2 -1}
{0 0.261986,1 3,2 -1}
{0 0.194708,1 17,2 -1}
{0 0.131916,1 13,2 -1}
{0 0.237789,1 22,2 -1}
{0 0.171991,1 4,2 -1}
{0 0.254293,1 26,2 -1}
{0 0.092157,1 4,2 -1}
{0 0.145557,1 12,2 -1}
{0 0.110771,1 13,2 -1}
{0 0.194172,1 23,2 -1}
{0 0.257073,1 17,2 -1}
{0 0.17625,1 23,2 -1}
{0 0.192329,1 22,2 -1}
{0 0.035009,1 1,2 -1}
{0 0.18496,1 9,2 -1}
{0 0.207188,1 28,2 -1}
{0 0.07972,1 1,2 -1}
{0 0.247375,1 28,2 -1}
{0 0.229792,1 15,2 -1}
{0 0.285244,1 20,2 -1}
{0 0.297933,1 26,2 -1}
{0 0.210596,1 21,2 -1}
{0 0.286853,1 19,2 -1}
{0 0.243947,1 25,2 -1}
{0 0.20509,1 20,2 -1}
{0 0.261453,1 13,2 -1}
{0 0.138285,1 26,2 -1}
{0 0.205735,1 23,2 -1}
{0 0.220757,1 25,2 -1}
{0 0.043664,1 3,2 -1}
{0 0.230865,1 23,2 -1}
{0 0.201237,1 21,2 -1}
{0 0.307786,1 22,2 -1}
{0 0.102759,1 9,2 -1}
{0 0.269018,1 24}
{0 0.02334,1 1,2 -1}
{0 0.205738,1 7,2 -1}
{0 0.162163,1 22,2 -1}
{0 0.201497,1 12,2 -1}
{0 0.224359,1 23,2 -1}
{0 0.195632,1 26,2 -1}
{0 0.20136,1 8,2 -1}
{0 0.220557,1 17,2 -1}
{0 0.118367,1 12,2 -1}
{0 0.246594,1 11,2 -1}
{0 0.094606,1 4,2 -1}
{0 0.182744,1 20,2 -1}
{0 0.206985,1 18,2 -1}
{0 0.13999,1 21,2 -1}
{0 0.206758,1 21,2 -1}
{0 0.245815,1 14,2 -1}
{0 0.321358,1 17,2 -1}
{0 0.113443,1 17,2 -1}
{0 0.252473,1 23,2 -1}
{0 0.167456,1 18,2 -1}
{0 0.27268,1 28,2 -1}
{0 0.090293,1 14,2 -1}
{0 0.247982,1 17,2 -1}
{0 0.182658,1 19,2 -1}
{0 0.200995,1 6,2 -1}
{0 0.251002,1 22,2 -1}
{0 0.135489,1 22,2 -1}
{0 0.233918,1 16,2 -1}
{0 0.242774,1 27,2 -1}
{0 0.263893,1 14,2 -1}
{0 0.181655,1 6,2 -1}
{0 0.206162,1 26,2 -1}
{0 0.201524,1 18,2 -1}
{0 0.301815,1 19,2 -1}
{0 0.201607,1 15,2 -1}
{0 0.100756,1 16,2 -1}
{0 0.198888,1 16,2 -1}
{0 0.210056,1 4,2 -1}
{0 0.042591,1 3,2 -1}
{0 0.116698,1 4,2 -1}
{0 0.285607,1 21,2 -1}
{0 0.257713,1 23,2 -1}
{0 0.186451,1 13,2 -1}
{0 0.00802,1 1,2 -1}
{0 0.003542,1 1,2 -1}
{0 0.011403,1 1,2 -1}
{2 -1}
{0 0.012878,1 1,2 -1}
{0 0.019398,1 1,2 -1}
{0 0.009932,1 1,2 -1}
{2 -1}
{0 0.004082,1 2,2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.009221,1 3,2 -1}
{0 0.025739,1 1,2 -1}
{0 0.014456,1 1,2 -1}
{0 0.010407,1 2,2 -1}
{2 -1}
{0 0.045408,1 1,2 -1}
{0 0.010724,1 3,2 -1}
{2 -1}
{0 0.007303,1 1,2 -1}
{0 0.018699,1 1,2 -1}
{2 -1}
{0 0.024398,1 3,2 -1}
{0 0.005747,1 1,2 -1}
{0 0.00659,1 1,2 -1}
{0 0.026083,1 2,2 -1}
{0 0.005193,1 1,2 -1}
{2 -1}
{0 0.01312,1 2,2 -1}
{0 0.025838,1 1,2 -1}
{0 0.035485,1 4,2 -1}
{2 -1}
{0 0.011581,1 2,2 -1}
{0 0.012299,1 1,2 -1}
{0 0.01164,1 1,2 -1}
{0 0.144707,1 2,2 -1}
{0 0.007571,1 1,2 -1}
{}
{2 -1}
{0 0.003865,1 1,2 -1}
{2 -1}
{0 0.02217,1 1,2 -1}
{0 0.014137,1 2,2 -1}
{2 -1}
{0 0.023234,1 1,2 -1}
{0 0.022559,1 1,2 -1}
{2 -1}
{0 0.105409,1 1,2 -1}
{0 0.033272,1 3,2 -1}
{0 0.004101,1 1,2 -1}
{0 0.013096,1 1,2 -1}
{0 0.014038,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.008063,1 2,2 -1}
{2 -1}
{0 0.016742,1 1,2 -1}
{0 0.042532,1 1,2 -1}
{0 0.009895,1 1,2 -1}
{2 -1}
{0 0.051988,1 1,2 -1}
{0 0.001496,1 1,2 -1}
{0 0.010195,1 1,2 -1}
{0 0.026679,1 1,2 -1}
{0 0.01317,1 1,2 -1}
{0 0.025482,1 1,2 -1}
{2 -1}
{0 0.008846,1 2,2 -1}
{0 0.01417,1 3,2 -1}
{2 -1}
{2 -1}
{0 0.008739,1 1,2 -1}
{0 0.026798,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.015398,1 1,2 -1}
{0 0.007466,1 1,2 -1}
{2 -1}
{0 0.109938,1 10,2 -1}
{0 0.108853,1 11,2 -1}
{0 0.138388,1 10,2 -1}
{0 0.213201,1 2,2 -1}
{0 0.093334,1 8,2 -1}
{0 0.086644,1 7,2 -1}
{0 0.186479,1 11,2 -1}
{0 0.183702,1 3,2 -1}
{0 0.121357,1 10,2 -1}
{0 0.032141,1 2,2 -1}
{0 0.040655,1 6,2 -1}
{0 0.027879,1 3,2 -1}
{0 0.099471,1 12,2 -1}
{0 0.215469,1 8,2 -1}
{0 0.117927,1 11,2 -1}
{0 0.08512,1 13,2 -1}
{2 -1}
{0 0.114802,1 4,2 -1}
{0 0.114845,1 13,2 -1}
{0 0.136237,1 2,2 -1}
{0 0.144542,1 12,2 -1}
{0 0.107158,1 8,2 -1}
{0 0.145131,1 10,2 -1}
{0 0.147657,1 12,2 -1}
{0 0.114006,1 12,2 -1}
{0 0.251023,1 9,2 -1}
{0 0.159051,1 11,2 -1}
{0 0.168942,1 11,2 -1}
{0 0.138448,1 8,2 -1}
{0 0.052981,1 12,2 -1}
{0 0.125568,1 10,2 -1}
{0 0.12869,1 14,2 -1}
{0 0.02665,1 1,2 -1}
{0 0.139076,1 10,2 -1}
{0 0.117468,1 11,2 -1}
{0 0.204531,1 9,2 -1}
{0 0.020906,1 3,2 -1}
{0 0.21396,1 10,2 -1}
{2 -1}
{0 0.090838,1 3}
{0 0.096205,1 11,2 -1}
{0 0.157061,1 7,2 -1}
{0 0.136702,1 11,2 -1}
{0 0.112098,1 13,2 -1}
{0 0.160302,1 5,2 -1}
{0 0.09986,1 8,2 -1}
{0 0.045628,1 5,2 -1}
{0 0.202361,1 7,2 -1}
{0 0.0533,1 3,2 -1}
{0 0.070723,1 10,2 -1}
{0 0.09747,1 9,2 -1}
{0 0.045618,1 9,2 -1}
{0 0.102531,1 10,2 -1}
{0 0.174551,1 9,2 -1}
{0 0.164901,1 10,2 -1}
{0 0.040183,1 7,2 -1}
{0 0.228528,1 12,2 -1}
{0 0.071565,1 10,2 -1}
{0 0.151228,1 14,2 -1}
{0 0.026883,1 7,2 -1}
{0 0.125641,1 7,2 -1}
{0 0.077901,1 8,2 -1}
{0 0.157725,1 4,2 -1}
{0 0.12049,1 11,2 -1}
{0 0.130592,1 12,2 -1}
{0 0.197853,1 7,2 -1}
{0 0.147342,1 12,2 -1}
{0 0.219048,1 8,2 -1}
{0 0.118262,1 2,2 -1}
{0 0.155364,1 12,2 -1}
{0 0.113274,1 9,2 -1}
{0 0.228699,1 7,2 -1}
{0 0.158206,1 7,2 -1}
{0 0.027004,1 10,2 -1}
{0 0.135504,1 10,2 -1}
{0 0.08547,1 2,2 -1}
{0 0.007427,1 1,2 -1}
{0 0.128206,1 3,2 -1}
{0 0.237037,1 8,2 -1}
{0 0.180781,1 10,2 -1}
{0 0.070431,1 6,2 -1}
{0 0.193217,1 32,2 -1}
{0 0.169697,1 46,2 -1}
{0 0.188945,1 25,2 -1}
{0 0.102514,1 4,2 -1}
{0 0.193428,1 27,2 -1}
{0 0.136484,1 16,2 -1}
{0 0.222127,1 37,2 -1}
{0 0.12899,1 6,2 -1}
{0 0.231431,1 38,2 -1}
{0 0.144243,1 4,2 -1}
{0 0.162394,1 15,2 -1}
{0 0.204557,1 18,2 -1}
{0 0.199067,1 46,2 -1}
{0 0.20994,1 24,2 -1}
{0 0.204459,1 37,2 -1}
{0 0.164227,1 46,2 -1}
{0 0.028413,1 1,2 -1}
{0 0.103586,1 9,2 -1}
{0 0.202339,1 59,2 -1}
{0 0.055456,1 2,2 -1}
{0 0.20534,1 49,2 -1}
{0 0.181854,1 25,2 -1}
{0 0.207114,1 27,2 -1}
{0 0.22038,1 57,2 -1}
{0 0.182019,1 45,2 -1}
{0 0.235704,1 31,2 -1}
{0 0.232473,1 58,2 -1}
{0 0.202654,1 31,2 -1}
{0 0.161511,1 20,2 -1}
{0 0.187706,1 52,2 -1}
{0 0.217674,1 38,2 -1}
{0 0.217372,1 60,2 -1}
{0 0.106311,1 2,2 -1}
{0 0.243053,1 43,2 -1}
{0 0.212542,1 38,2 -1}
{0 0.222284,1 33,2 -1}
{0 0.16878,1 14,2 -1}
{0 0.19132,1 32,2 -1}
{0 0.060885,1 2,2 -1}
{0 0.144641,1 10,2 -1}
{0 0.176202,1 40}
{0 0.149457,1 19,2 -1}
{0 0.234997,1 45,2 -1}
{0 0.185772,1 42,2 -1}
{0 0.202498,1 8,2 -1}
{0 0.20643,1 26,2 -1}
{0 0.13597,1 19,2 -1}
{0 0.174423,1 13,2 -1}
{0 0.134154,1 6,2 -1}
{0 0.209994,1 45,2 -1}
{0 0.19254,1 34,2 -1}
{0 0.180613,1 33,2 -1}
{0 0.205068,1 39,2 -1}
{0 0.192314,1 18,2 -1}
{0 0.191155,1 27,2 -1}
{0 0.191387,1 27,2 -1}
{0 0.212984,1 43,2 -1}
{0 0.172352,1 35,2 -1}
{0 0.227094,1 54,2 -1}
{0 0.127665,1 17,2 -1}
{0 0.171397,1 25,2 -1}
{0 0.153245,1 28,2 -1}
{0 0.157297,1 6,2 -1}
{0 0.182364,1 33,2 -1}
{0 0.162838,1 33,2 -1}
{0 0.199238,1 18,2 -1}
{0 0.237986,1 47,2 -1}
{0 0.198872,1 20,2 -1}
{0 0.111623,1 5,2 -1}
{0 0.215135,1 49,2 -1}
{0 0.181992,1 37,2 -1}
{0 0.181876,1 21,2 -1}
{0 0.181747,1 19,2 -1}
{0 0.172216,1 27,2 -1}
{0 0.21847,1 24,2 -1}
{0 0.129887,1 5,2 -1}
{0 0.093117,1 6,2 -1}
{0 0.08118,1 5,2 -1}
{0 0.227766,1 31,2 -1}
{0 0.23736,1 38,2 -1}
{0 0.14048,1 17,2 -1}
{0 0.040153,1 1,2 -1}
{0 0.103139,1 1,2 -1}
{0 0.063107,1 1,2 -1}
{2 -1}
{0 0.010181,1 1,2 -1}
{0 0.007668,1 1,2 -1}
{0 0.127195,1 2,2 -1}
{0 0.061546,1 1,2 -1}
{0 0.027105,1 1,2 -1}
{2 -1}
{0 0.007063,1 1,2 -1}
{2 -1}
{0 0.031894,1 1,2 -1}
{0 0.04748,1 1,2 -1}
{0 0.027428,1 1,2 -1}
{0 0.016455,1 2,2 -1}
{2 -1}
{0 0.107694,1 1,2 -1}
{0 0.028694,1 2,2 -1}
{0 0.091287,1 1,2 -1}
{0 0.038352,1 1,2 -1}
{0 0.014783,1 1,2 -1}
{0 0.051483,1 1,2 -1}
{0 0.047618,1 2,2 -1}
{0 0.07678,1 1,2 -1}
{0 0.057307,1 1,2 -1}
{0 0.065987,1 1,2 -1}
{0 0.13549,1 1,2 -1}
{0 0.008433,1 1,2 -1}
{0 0.005618,1 1,2 -1}
{0 0.047662,1 1,2 -1}
{0 0.085085,1 2,2 -1}
{2 -1}
{0 0.054933,1 1,2 -1}
{0 0.006482,1 1,2 -1}
{0 0.057514,1 1,2 -1}
{0 0.032686,1 1,2 -1}
{0 0.141656,1 1,2 -1}
{2 -1}
{0 0.075188,1 1,2 -1}
{0 0.055005,1 1,2 -1}
{0 0.097297,1 1}
{0 0.029211,1 1,2 -1}
{0 0.034988,1 1,2 -1}
{0 0.075188,1 1,2 -1}
{0 0.018368,1 1,2 -1}
{2 -1}
{0 0.071187,1 1,2 -1}
{0 0.083333,1 1,2 -1}
{0 0.013152,1 1,2 -1}
{0 0.038909,1 1,2 -1}
{0 0.005177,1 1,2 -1}
{0 0.018497,1 1,2 -1}
{0 0.038986,1 1,2 -1}
{0 0.034073,1 1,2 -1}
{0 0.017398,1 1,2 -1}
{0 0.140238,1 1,2 -1}
{0 0.01608,1 1,2 -1}
{0 0.055952,1 1,2 -1}
{2 -1}
{0 0.028683,1 1,2 -1}
{0 0.044502,1 1,2 -1}
{0 0.082199,1 1,2 -1}
{0 0.069757,1 1,2 -1}
{0 0.103432,1 1,2 -1}
{2 -1}
{0 0.02603,1 1,2 -1}
{0 0.020146,1 1,2 -1}
{2 -1}
{0 0.054497,1 1,2 -1}
{0 0.043208,1 1,2 -1}
{0 0.110374,1 1,2 -1}
{0 0.047114,1 1,2 -1}
{0 0.002303,1 1,2 -1}
{0 0.010593,1 1,2 -1}
{2 -1}
{2 -1}
{0 0.133631,1 1,2 -1}
{0 0.085211,1 1,2 -1}
{0 0.043282,1 1,2 -1}
{0 0.006118,1 1,2 -1}
{0 0.150908,1 27,2 -1}
{0 0.167362,1 41,2 -1}
{0 0.151792,1 23,2 -1}
{0 0.242264,1 4,2 -1}
{0 0.132776,1 27,2 -1}
{0 0.102325,1 19,2 -1}
{0 0.185808,1 26,2 -1}
{0 0.234837,1 6,2 -1}
{0 0.238719,1 39,2 -1}
{0 0.047175,1 6,2 -1}
{0 0.130037,1 18,2 -1}
{0 0.065472,1 16,2 -1}
{0 0.186711,1 48,2 -1}
{0 0.218276,1 27,2 -1}
{0 0.152738,1 35,2 -1}
{0 0.234237,1 43,2 -1}
{0 0.091726,1 2,2 -1}
{0 0.1348,1 9,2 -1}
{0 0.167005,1 46,2 -1}
{0 0.075561,1 1,2 -1}
{0 0.201003,1 46,2 -1}
{0 0.196078,1 22,2 -1}
{0 0.206489,1 26,2 -1}
{0 0.236004,1 48,2 -1}
{0 0.153422,1 41,2 -1}
{0 0.228604,1 32,2 -1}
{0 0.181121,1 43,2 -1}
{0 0.166027,1 26,2 -1}
{0 0.1958,1 21,2 -1}
{0 0.084572,1 43,2 -1}
{0 0.143854,1 30,2 -1}
{0 0.178496,1 46,2 -1}
{0 0.020189,1 3,2 -1}
{0 0.21099,1 37,2 -1}
{0 0.175881,1 31,2 -1}
{0 0.247042,1 30,2 -1}
{0 0.064669,1 10,2 -1}
{0 0.217187,1 30,2 -1}
{0 0.010791,1 3,2 -1}
{0 0.140663,1 7,2 -1}
{0 0.120568,1 37,2 -1}
{0 0.169491,1 18,2 -1}
{0 0.175712,1 39}
{0 0.157242,1 41,2 -1}
{0 0.138133,1 8,2 -1}
{0 0.154819,1 23,2 -1}
{0 0.13574,1 16,2 -1}
{0 0.173418,1 13,2 -1}
{0 0.053836,1 3,2 -1}
{0 0.130989,1 38,2 -1}
{0 0.203055,1 27,2 -1}
{0 0.164253,1 33,2 -1}
{0 0.154149,1 32,2 -1}
{0 0.176464,1 20,2 -1}
{0 0.288292,1 26,2 -1}
{0 0.075341,1 26,2 -1}
{0 0.204283,1 39,2 -1}
{0 0.12543,1 33,2 -1}
{0 0.207941,1 44,2 -1}
{0 0.05804,1 17,2 -1}
{0 0.181829,1 22,2 -1}
{0 0.142143,1 28,2 -1}
{0 0.143546,1 5,2 -1}
{0 0.208643,1 30,2 -1}
{0 0.111946,1 32,2 -1}
{0 0.174153,1 16,2 -1}
{0 0.197697,1 40,2 -1}
{0 0.229792,1 20,2 -1}
{0 0.169379,1 6,2 -1}
{0 0.175316,1 39,2 -1}
{0 0.160862,1 33,2 -1}
{0 0.236896,1 23,2 -1}
{0 0.18429,1 20,2 -1}
{0 0.052118,1 26,2 -1}
{0 0.143069,1 23,2 -1}
{0 0.167265,1 6,2 -1}
{0 0.033759,1 6,2 -1}
{0 0.116006,1 5,2 -1}
{0 0.238384,1 28,2 -1}
{0 0.195297,1 34,2 -1}
{0 0.235279,1 20,2 -1}
{0 0.176088,1 12,2 -1}
{0 0.181794,1 17,2 -1}
{0 0.120594,1 8,2 -1}
{0 0.080582,1 1,2 -1}
{0 0.131263,1 9,2 -1}
{0 0.101334,1 9,2 -1}
{0 0.154631,1 14,2 -1}
{0 0.09919,1 3,2 -1}
{0 0.221126,1 15,2 -1}
{0 0.060741,1 2,2 -1}
{0 0.157077,1 7,2 -1}
{0 0.073762,1 6,2 -1}
{0 0.209572,1 19,2 -1}
{0 0.182556,1 12,2 -1}
{0 0.190446,1 14,2 -1}
{0 0.236721,1 16,2 -1}
{0 0.107683,1 1,2 -1}
{0 0.06364,1 4,2 -1}
{0 0.175171,1 21,2 -1}
{0 0.058849,1 1,2 -1}
{0 0.165158,1 19,2 -1}
{0 0.176302,1 9,2 -1}
{0 0.168711,1 9,2 -1}
{0 0.202059,1 22,2 -1}
{0 0.131284,1 15,2 -1}
{0 0.185138,1 12,2 -1}
{0 0.161884,1 19,2 -1}
{0 0.137634,1 12,2 -1}
{0 0.089706,1 12,2 -1}
{0 0.12196,1 20,2 -1}
{0 0.162956,1 15,2 -1}
{0 0.182835,1 20,2 -1}
{0 0.040291,1 1,2 -1}
{0 0.221699,1 15,2 -1}
{0 0.168193,1 15,2 -1}
{0 0.170554,1 13,2 -1}
{0 0.158035,1 7,2 -1}
{0 0.161739,1 15,2 -1}
{0 0.086146,1 3,2 -1}
{0 0.092902,1 6,2 -1}
{0 0.126898,1 14,2 -1}
{0 0.118727,1 11,2 -1}
{0 0.178897,1 14,2 -1}
{0 0.179187,1 19}
{0 0.092902,1 3,2 -1}
{0 0.190937,1 11,2 -1}
{0 0.209822,1 9,2 -1}
{0 0.133849,1 8,2 -1}
{0 0.067152,1 2,2 -1}
{0 0.134242,1 16,2 -1}
{0 0.221042,1 12,2 -1}
{0 0.219139,1 14,2 -1}
{0 0.152032,1 14,2 -1}
{0 0.130691,1 7,2 -1}
{0 0.217457,1 13,2 -1}
{0 0.108418,1 9,2 -1}
{0 0.15821,1 16,2 -1}
{0 0.134759,1 13,2 -1}
{0 0.183742,1 16,2 -1}
{0 0.121928,1 9,2 -1}
{0 0.110525,1 10,2 -1}
{0 0.135517,1 10,2 -1}
{0 0.152348,1 4,2 -1}
{0 0.173208,1 14,2 -1}
{0 0.116254,1 12,2 -1}
{0 0.146164,1 6,2 -1}
{0 0.18878,1 19,2 -1}
{0 0.214286,1 9,2 -1}
{0 0.089398,1 2,2 -1}
{0 0.17364,1 16,2 -1}
{0 0.152169,1 13,2 -1}
{0 0.145642,1 9,2 -1}
{0 0.140473,1 8,2 -1}
{0 0.111715,1 12,2 -1}
{0 0.165598,1 10,2 -1}
{0 0.06461,1 2,2 -1}
{0 0.089831,1 3,2 -1}
{0 0.075378,1 3,2 -1}
{0 0.16872,1 12,2 -1}
{0 0.175658,1 14,2 -1}
{0 0.225781,1 7,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.000762,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.000884,1 1,2 -1}
{2 -1}
{2 -1}
{0 0.00126,1 2,2 -1}
{2 -1}
{2 -1}
{0 0.001054,1 2,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.000877,1 2,2 -1}
{2 -1}
{2 -1}
{0 0.002223,1 3,2 -1}
{2 -1}
{2 -1}
{0 0.000839,1 1,2 -1}
{2 -1}
{0 0.002991,1 2,2 -1}
{2 -1}
{0 0.006662,1 2,2 -1}
{0 0.003144,1 1,2 -1}
{2 -1}
{0 0.015855,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.001417,1 1,2 -1}
{2 -1}
{}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.001418,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.001459,1 2,2 -1}
{2 -1}
{0 0.00253,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.009772,1 1,2 -1}
{2 -1}
{0 0.000234,1 1,2 -1}
{0 0.001553,1 1,2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{2 -1}
{0 0.137883,1 16,2 -1}
{0 0.126808,1 18,2 -1}
{0 0.101708,1 10,2 -1}
{0 0.016991,1 1,2 -1}
{0 0.124545,1 17,2 -1}
{0 0.097972,1 10,2 -1}
{0 0.10907,1 19,2 -1}
{0 0.016731,1 1,2 -1}
{0 0.151935,1 17,2 -1}
{0 0.081966,1 3,2 -1}
{0 0.117118,1 6,2 -1}
{0 0.113757,1 9,2 -1}
{0 0.151112,1 22,2 -1}
{0 0.116167,1 13,2 -1}
{0 0.152543,1 17,2 -1}
{0 0.14491,1 22,2 -1}
{0 0.054491,1 1,2 -1}
{0 0.053674,1 5,2 -1}
{0 0.132847,1 26,2 -1}
{0 0.012408,1 1,2 -1}
{0 0.119451,1 21,2 -1}
{0 0.12659,1 13,2 -1}
{0 0.108078,1 11,2 -1}
{0 0.137233,1 25,2 -1}
{0 0.107019,1 22,2 -1}
{0 0.10445,1 15,2 -1}
{0 0.135909,1 25,2 -1}
{0 0.104918,1 15,2 -1}
{0 0.069926,1 9,2 -1}
{0 0.126769,1 20,2 -1}
{0 0.132809,1 18,2 -1}
{0 0.142386,1 23,2 -1}
{0 0.067963,1 2,2 -1}
{0 0.157424,1 16,2 -1}
{0 0.141412,1 17,2 -1}
{0 0.101942,1 13,2 -1}
{0 0.142172,1 7,2 -1}
{0 0.097358,1 15,2 -1}
{0 0.072655,1 2,2 -1}
{0 0.078353,1 6,2 -1}
{0 0.110625,1 16,2 -1}
{0 0.077462,1 9,2 -1}
{0 0.14433,1 21,2 -1}
{0 0.129197,1 23,2 -1}
{0 0.07154,1 4,2 -1}
{0 0.144807,1 14}
{0 0.147873,1 13,2 -1}
{0 0.067733,1 7,2 -1}
{0 0.090617,1 3,2 -1}
{0 0.141822,1 20,2 -1}
{0 0.149405,1 15,2 -1}
{0 0.159725,1 16,2 -1}
{0 0.133251,1 15,2 -1}
{0 0.094327,1 7,2 -1}
{0 0.11069,1 12,2 -1}
{0 0.126911,1 13,2 -1}
{0 0.095176,1 21,2 -1}
{0 0.122944,1 15,2 -1}
{0 0.134032,1 26,2 -1}
{0 0.129113,1 12,2 -1}
